id_village ;code_village;name_village;longitude;latidude;id_commune
306;3406015;DIOMANA;-6,92895000;11,26260000;6
306;3406016;FALANI;-7,00395000;11,32061667;6
306;3406017;FAMOGOLA;-6,83075000;11,27230000;6
306;3406018;GOUARAN;-6,94508333;11,23700000;6
306;3406019;KOKOUNA;-6,62118000;11,30316000;6
306;3406020;KONNA;-7,09445000;11,11175000;6
306;3406021;KOROBALA;-6,93713333;11,32528333;6
306;3406022;KORONI;-7,02888333;11,15215000;6
306;3406023;N'GREFIANA;-7,11636667;11,26666667;6
306;3406024;MANTAGALA;-7,02623333;11,19390000;6
306;3406025;MASSALA;-6,96816667;11,23088333;6
306;3406026;NGOLA;-7,06716667;11,16481667;6
306;3406027;NTIOBALA;-7,13663333;11,11108333;6
306;3406028;N'TOUNTOURALA;-7,06203333;11,20790000;6
306;3406029;SAMBA;-7,02551667;11,30303333;6
306;3406030;SEKANA;-6,88205000;11,28000000;6
306;3406031;SINSIMBA;-7,13135000;11,33516667;6
306;3406032;TOULOMADIO;-7,11558333;11,23075000;6
307;3407001;KOLOSSO;-6,54755000;11,11566667;7
307;3407002;BENEGOBOUGOU;-6,55870000;11,17801667;7
307;3407003;DIEDIENI;-6,50680000;11,10925000;7
307;3407004;DIESSOU;-6,48165000;11,22911667;7
307;3407005;DIODIA;-6,46976667;11,19923333;7
307;3407006;FALANI;-6,58958333;11,09786667;7
307;3407007;FOGOBA;-6,51583333;11,03545000;7
307;3407008;KOLONA;-6,62586667;11,13778333;7
307;3407009;NEGUELA;-6,49783333;11,25403333;7
307;3407010;ZANA;-6,53656667;11,13718333;7
308;3408001;MENA;-6,78590000;11,25188333;8
308;3408002;BOUGOULA;-6,65058333;11,36115000;8
308;3408003;BOUSSALA;-6,74830000;11,25443333;8
308;3408004;DEGOUALA;-6,62213333;11,37825000;8
308;3408005;DIALAKORO SIONDOUGOU;-6,65545000;11,36563333;8
308;3408006;DISSAN;-6,67836667;11,32191667;8
308;3408007;FARAKO;-6,58005000;11,36235000;8
308;3408008;KAARA;-6,70710000;11,29978333;8
308;3408009;KOROKORO;-6,64251667;11,39428333;8
308;3408010;MAKANA;-6,72053333;11,19790000;8
308;3408011;M'PIEBOUGOU;-6,77168333;11,23611667;8
308;3408012;OUORONIAN;-6,58736667;11,40780000;8
308;3408013;SELLE;-6,76448333;11,29943333;8
309;3409001;NANGALASSO;-6,31890000;10,87460000;9
309;3409002;DIALAKORO;-6,41580000;10,97103333;9
309;3409003;DONKERILA;-6,36041667;10,98218333;9
309;3409004;FALLA 3;-6,39605000;11,04773333;9
309;3409005;KAMASSO;-6,34585000;10,90873333;9
309;3409006;KONI;-6,39345000;10,93086667;9
309;3409007;MARIBOUGOU;-6,29023333;10,93613333;9
309;3409008;NOUMOULA;-6,45903333;10,89206667;9
309;3409009;SOUMBA;-6,44593333;11,00665000;9
309;3409010;TIEDOUGOUBOUGOU;-6,25135000;10,85650000;9
309;3409011;TOULOULA;-6,44298333;11,08295000;9
310;3410001;TOUTIALA;-7,10148333;10,96933333;0
310;3410002;BLADIENI;-7,00575000;10,88815000;0
310;3410003;BOGODOUGOU;-7,10305000;11,06941667;0
310;3410004;DIEDIENI;-5,49691000;11,95530000;0
310;3410005;FANA;-7,04936667;10,91240000;0
310;3410006;MAFELE;-7,02158333;11,02540000;0
310;3410007;MISSALA;-7,10346667;11,02933333;0
310;3410008;NIAMOU;-7,03801667;10,95248333;0
310;3410009;SOKOLO;-6,97950000;10,93571667;0
310;3410010;ZAN;-7,02005000;10,90941667;0
310;3410011;ZANDIOUGOULA;-7,00841667;11,01118333;0
310;3410012;ZENA 3;-7,06405000;10,94888333;0
311;3411001;TIONGUI;-6,38411667;10,75756667;1
311;3411002;FALLA 2;-6,41713333;10,61535000;1
311;3411003;GOUFIEN;-6,32281667;10,71045000;1
311;3411004;KAKOLI;-6,42561667;10,57665000;1
311;3411005;NIALA;-6,31060000;10,82760000;1
311;3411006;OUOBLE;-6,37188333;10,87051667;1
311;3411007;SANANKORO 3;-6,43001667;10,71050000;1
311;3411008;SOKOURANI;-6,43003333;10,75658333;1
311;3411009;TIAMPA;-6,37343333;10,83538333;1
311;3411010;TIOGOLE;-6,27995000;10,79415000;1
311;3411011;YAMARIBOUGOU;-6,22715000;10,84391667;1
312;3412001;TOUSSEGUELA;-6,62958333;11,06686667;2
312;3412002;BOGOLA;-6,59393333;11,01273333;2
312;3412003;N'GOLOLA;-6,58736667;11,05643333;2
312;3412004;SASSILA;-6,63613333;10,95133333;2
312;3412005;SOKOLODIE;-6,59738333;11,01678333;2
312;3412006;TIENKOUA;-6,57160000;10,99736667;2
312;3412007;TIENKOUNGO;-6,45415000;11,15936667;2
312;3412008;ZANGOUALA;-6,49513333;11,14845000;2
401;3501001;2e QUARTIER;-5,45918333;12,21283333;1
401;3501002;6eme QUARTIER;-5,46533333;12,39951667;1
401;3501003;BOLIBANA;-5,47351667;12,38803333;1
401;3501004;BOUGORO;-5,52970000;12,40418333;1
401;3501005;DAR SALAM 2;-5,45663333;12,40831667;1
401;3501006;DAR SALAM 3;-5,46628333;12,40565000;1
401;3501007;DERESSO;-5,57836667;12,54461667;1
401;3501009;HAMDALAYE;-5,48798333;12,36921667;1
401;3501011;KOULIKORO;-5,45655000;12,37806667;1
401;3501012;KOUMBE;-5,51840000;12,42350000;1
401;3501014;LAFIALA;-5,47170000;12,37960000;1
401;3501015;MEDINA COURA;-5,45285000;12,37801667;1
401;3501017;NTONASSO;-5,46760000;12,37401667;1
401;3501018;SIGNE;-5,53898333;12,49503333;1
401;3501020;SOGOMOUGOU PARCEL;-5,46803333;12,38786667;1
401;3501022;WATROSSO;-5,52505000;12,45166667;1
401;3501023;WATTARALA;-5,42274000;12,14981000;1
401;3501025;WOLOBOUGOU;-5,49020000;12,45320000;1
401;3501027;WOLOSSO;-5,43655000;12,46150000;1
402;3502001;KOUWO;-6,59250000;12,37563333;2
402;3502002;KOSSOUROUNA;-6,01578333;12,35708333;2
402;3502003;MASSABALA;-6,02758333;12,38998333;2
402;3502004;TOULOUMINA;-6,06146667;12,35420000;2
403;3503001;TIERE;-5,40600000;11,89938333;3
403;3503002;BOUBA;-5,79469000;12,24352000;3
403;3503003;BOUGORO;-5,43391667;11,92985000;3
403;3503004;KEMA;-5,44153333;11,87966667;3
403;3503006;KENDE;-5,37973333;11,93098333;3
403;3503008;LOIKINA;-5,36555000;11,92220000;3
403;3503009;MIZONSO;-5,30141667;11,87825000;3
403;3503010;SINA;-5,31960000;11,92635000;3
403;3503011;ZEGUESSO;-5,47180000;11,96740000;3
404;3504001;ZIENA;-5,69125000;12,20661667;4
404;3504002;BOUGOURO OU N'TOBOUGORO;-5,76728333;12,30391667;4
404;3504005;GOUENBOUGOU;-5,72952000;12,31776000;4
404;3504006;KADOUBALA;-5,76529000;12,21105000;4
404;3504007;KELENI;-5,78466667;12,21950000;4
404;3504008;LAMPASSO;-5,75546667;12,16741667;4
404;3504009;NAMPALA;-5,77638333;12,10426667;4
404;3504010;NAMPORPELA;-5,72525000;12,09666667;4
404;3504011;SEMESSO;-5,70332000;12,28263000;4
404;3504013;TOROLA;-5,17246000;12,45163000;4
405;3505001;ZANSONI;-5,57033333;12,60895000;5
405;3505002;KORO N'TOSSONI;-5,57813333;12,65010000;5
405;3505003;NIESSOUMANA;-5,61115000;12,58278333;5
405;3505004;N'GANIA;-5,50880000;12,64691667;5
405;3505006;OUADIALA;-5,57443333;12,62590000;5
405;3505007;ZAMBLALA;-5,54333333;12,59538333;5
406;3506001;N'TOGONASSO;-5,16520000;12,53896667;6
406;3506002;KAOLA;-5,12726667;12,54606667;6
406;3506003;KASSIOLA;-5,19433333;12,47846667;6
406;3506004;NIZANSO;-5,37708000;12,01929000;6
406;3506005;POKOSSO;-5,15620000;12,50021667;6
406;3506006;SASSILA;-5,23735000;12,55767000;6
407;3507001;SANGUELA;-5,28206667;12,00176667;7
407;3507002;FILIMA;-5,42648333;11,98550000;7
407;3507003;GOUAN;-5,38661667;11,97763333;7
407;3507004;KOUGNOU;-5,22876667;11,90820000;7
407;3507005;SAO;-5,41370000;11,94526667;7
407;3507006;WATARLA;-5,37463333;12,01428333;7
408;3508001;PEGUENA;-5,91315000;12,67423333;8
408;3508002;BOUGOULA;-5,99725000;12,69303333;8
408;3508003;DENGUENA;-5,41663333;12,72118333;8
408;3508004;GUELE;-5,90558333;12,69343333;8
408;3508005;MAMARILA;-5,88276667;12,68415000;8
408;3508006;N'TOBOUGOU;-5,95215000;12,75295000;8
408;3508007;N'TOLA;-5,93913333;12,69656667;8
408;3508008;TOGOBA;-6,01303333;12,74208333;8
408;3508009;YAFOLA;-5,89258333;12,65376667;8
408;3508010;ZANTIERLA;-5,89456667;12,71193333;8
409;3509001;KAPALA;-5,45918333;12,21283333;9
409;3509002;CHIKOLOMA;-5,42046667;12,22145000;9
409;3509004;WOMO;-5,76097000;12,57268000;9
410;3510001;KARAGOUANA MALLE;-5,76208333;12,56653333;0
410;3510002;KARAGOUANA PEUL;-5,24781000;12,44377000;0
410;3510003;KOLA;-5,80138333;12,59736667;0
410;3510004;OUARINIAMANA;-5,88520000;12,57398333;0
410;3510005;YOGORASSO;-5,83965000;12,58396667;0
411;3511001;MOLOBALA;-5,33130000;12,17506667;1
411;3511002;FARAKORO;-5,33568333;12,21815000;1
411;3511003;FARAOULA;-5,36321667;12,11671667;1
411;3511004;MPERESSO;-5,34146667;12,28391667;1
411;3511005;N'TOSSO;-5,39406667;12,11868333;1
411;3511006;SOGO;-5,35876667;12,05785000;1
411;3511007;SOKOURANI;-5,40708333;12,18648333;1
411;3511008;SOUNGOULASSO;-5,24133333;12,12996667;1
411;3511009;SOUSSOULA;-5,38193333;12,17025000;1
411;3511010;TARASSO;-5,31100000;12,11013333;1
412;3512001;KONINA;-6,17705000;12,47911667;2
412;3512002;BARAMABOUGOU;-6,10895000;12,42456667;2
412;3512003;DIONA;-6,09568333;12,41723333;2
412;3512004;FILIMA;-6,18565000;12,52511667;2
412;3512005;M'PETIELA;-6,23226667;12,47133333;2
412;3512006;N'GOLA;-6,14848333;12,57736667;2
412;3512007;NIAMPELA;-6,11390000;12,46738333;2
413;3513001;BANESSO;-5,16755000;12,10265000;3
413;3513002;DOUGAN;-5,25490000;12,21771667;3
413;3513003;GUEGUESSO;-5,11960000;12,21546667;3
413;3513004;SOUGOUMBA;-5,18995000;12,17245000;3
413;3513005;GUEGUESSO II;-5,09221667;12,21568333;3
414;3514001;KONSEGUELA;-5,88060000;12,40660000;4
414;3514002;FIZANKORO;-5,75936667;12,39521667;4
414;3514004;GOLOBOUGOU;-5,91888333;12,38950000;4
414;3514005;KIANA;-5,95818333;12,48895000;4
414;3514006;KOLONINA;-5,94196667;12,35083333;4
414;3514007;KONKOMBOUGOU;-5,89173333;12,31270000;4
414;3514008;MORENA;-5,83370000;12,29666667;4
414;3514009;NIEMINA;-5,81678333;12,34078333;4
414;3514010;SIGUENESSO;-5,92291667;12,40503333;4
414;3514011;SOGOTILA;-5,88788333;12,47306667;4
414;3514012;TEMPELA;-5,79480000;12,26926667;4
414;3514013;N'TOGOBA;-5,94026667;12,43130000;4
414;3514014;TOMINA;-5,79165000;12,34060000;4
414;3514015;TOROSSO;-5,81733333;12,37843333;4
414;3514016;TOUPOURLA;-5,92886667;12,32018333;4
414;3514017;WESSEREBOUGOU;-5,96708333;12,38831667;4
415;3515001;BONGOSSO;-5,18803333;12,67095000;5
415;3515002;KANIE;-5,13720000;12,63681667;5
415;3515003;KOKOTANA;-5,17726667;12,70546667;5
415;3515004;MOUGOUYIRANI;-5,22646667;12,63878333;5
415;3515005;WARA;-5,22466667;12,65233333;5
416;3516001;KOUNIANA;-5,12605000;12,56945000;6
416;3516002;NADIASSO;-5,16995000;12,57980000;6
417;3517001;LELENI;-5,24568333;12,39273333;7
417;3517002;KORIASSO;-5,66750000;12,64785000;7
417;3517004;LELEBOUGORO;-5,20778333;12,43668333;7
417;3517005;LERESSO;-5,30225000;12,40390000;7
417;3517006;YOUGOUANA;-5,25933333;12,43808333;7
418;3518001;MIENA;-5,99706667;12,63085000;8
418;3518002;M'PEBOUGOU;-5,96161667;12,67665000;8
418;3518003;NTJEGUELA;-6,05480000;12,67248333;8
418;3518004;SINTELA;-6,02345000;12,59941667;8
419;3519001;M'PESSOBA;-5,71935000;12,66551667;9
419;3519002;BANA;-5,79515000;12,69465000;9
419;3519003;BOUDIBOUGOU;-5,67515000;12,64146667;9
419;3519004;DANZANA;-5,64980000;12,57576667;9
419;3519005;DEMPELA 2;-5,66560000;12,67886667;9
419;3519006;DEMPELA 3;-5,66476667;12,68246667;9
419;3519007;DENTIOLA 2;-5,81566667;12,68775000;9
419;3519008;DENTIOLA 3;-5,81498333;12,68836667;9
419;3519009;DOZOLA;-5,40922000;12,58905000;9
419;3519010;FANTALA;-5,66720000;12,64810000;9
419;3519011;GOUANTIESSO;-5,56305000;12,73715000;9
419;3519014;KEMESSOROLA;-5,65691667;12,65448333;9
419;3519015;KINTIERI;-5,71783333;12,73668333;9
419;3519016;KOLOMOSSO;-5,65245000;12,55776667;9
419;3519017;MINA;-5,62795000;12,61776667;9
419;3519018;NANKOROLA;-5,74425000;12,66321667;9
419;3519019;N'TARLA;-5,70756667;12,55113333;9
419;3519020;PALA;-5,64823333;12,59265000;9
419;3519021;SOBALA;-5,66695000;12,63588333;9
419;3519022;ZANDIELA;-5,69846667;12,63790000;9
420;3520001;KARANGASSO;-5,25671667;12,28268333;0
420;3520002;DOUGOUNONA;-5,27043333;12,34168333;0
420;3520003;KANI;-5,17305000;12,25018333;0
420;3520004;NINTABOUGOU;-5,30238333;12,32523333;0
420;3520005;TIANHIRISSO;-5,23028333;12,30956667;0
421;3521001;BARAMBA;-5,45321667;12,58570000;1
421;3521002;FANDIELA;-5,45575000;12,65891667;1
421;3521003;KESSO;-5,32492000;12,72197000;1
421;3521004;N'GOLOKOUNA;-5,44921667;12,55863333;1
422;3522001;N'GOLONIANASSO;-5,68293333;12,42716667;2
422;3522002;M'PELOKOSSO;-5,61060000;12,42860000;2
422;3522003;N TORLA;-5,74530000;12,32580000;2
422;3522004;N'GOROSSO;-5,57733333;12,41903333;2
422;3522005;NIAMANASSO;-5,66371667;12,33921667;2
422;3522007;NIANABOUGOU;-5,73200000;12,45565000;2
422;3522008;NIGUILA;-5,65361667;12,49246667;2
422;3522009;NTOROLA;-5,71005000;12,39091000;2
422;3522010;SOUM;-5,71008333;12,39065000;2
422;3522011;SOUN;-5,45750000;12,28634000;2
422;3522012;ZANGOROLA;-5,61198333;12,49991667;2
422;3522013;ZANTONA;-5,71925000;12,50011667;2
423;3523001;N'GOUTJINA;-5,48105000;12,29793333;3
423;3523002;BELESSO;-5,58951667;12,31885000;3
423;3523003;FARAKALA;-5,31554000;12,35488000;3
423;3523004;FINKOLONI;-5,49715000;12,26233333;3
423;3523006;KOKOUNA;-5,56645000;12,34533333;3
423;3523007;SANGA;-5,49203333;12,33310000;3
423;3523008;WENLENGUENA 2;-5,50160000;12,37406667;3
423;3523009;WENLENGUENA 3;-5,54660000;12,38930000;3
424;3524001;KOLONI;-5,32638333;12,76898333;4
424;3524002;NGASSASSO;-5,34688333;12,71196667;4
424;3524003;SEBE ZANSO;-5,34931667;12,89850000;4
425;3525001;N'TOSSONI;-5,77003333;12,53076667;5
425;3525002;BAMANA;-5,86230000;12,54255000;5
425;3525003;BAMBOUGOU;-5,84035000;12,49940000;5
425;3525004;DIELA;-5,71306667;12,52228333;5
425;3525005;TOULA;-5,77623333;12,49656667;5
426;3526001;SINCINA;-5,44173333;12,35195000;6
426;3526002;BANIA;-5,31320000;12,37315000;6
426;3526003;KANIKO;-5,36678333;12,31818333;6
426;3526004;NAMPOSSELA;-5,34031667;12,33268333;6
426;3526006;TRY 2;-5,38845000;12,27096667;6
426;3526007;TRY 3;-5,39208333;12,26986667;6
427;3527001;SINKOLO;-5,54585000;12,08921667;7
427;3527002;BLENDO;-5,49553333;12,05908333;7
427;3527003;CISSOUMANA;-5,45271667;12,04256667;7
427;3527004;DIELE;-5,60081667;12,05868333;7
427;3527005;GANTERE;-5,42878333;12,03818333;7
427;3527006;N'GONGONA;-5,34849000;12,63932000;7
427;3527007;KOKOSSO;-5,50001667;11,99908333;7
427;3527008;SIOU;-5,53813333;12,11640000;7
427;3527009;TONONDIOMBOUGOU;-5,54658333;12,01906667;7
428;3528001;OULA;-5,34165000;12,59285000;8
428;3528002;BASSO;-5,33930000;12,50836667;8
428;3528003;DABONI;-5,28908333;12,58535000;8
428;3528005;DATIEN;-5,29543333;12,89141667;8
428;3528007;KALANGA;-5,30894000;12,61923000;8
428;3528009;KORE;-5,32318333;12,66195000;8
428;3528011;NOUPESSO;-5,32595000;12,60249000;8
428;3528012;ZANGOSSO;-5,31280000;12,53095000;8
428;3528014;ZIERE;-5,27476000;12,47250000;8
428;3528015;N'GOUKAN;-5,53082000;12,01054000;8
429;3529001;SIRAKELE;-5,47438333;12,51791667;9
429;3529002;KILE;-5,40633333;12,50383333;9
430;3530001;SOROBASSO;-5,25451667;12,53201667;0
430;3530002;FOUROUGOSSO;-5,25546667;12,56498333;0
430;3530003;KAZIANSO;-5,22738333;12,50280000;0
430;3530005;ZINGOROSSO;-5,31674000;12,44682000;0
431;3531001;FONFONA;-5,60560000;12,67435000;1
431;3531002;SIGUEMONA;-5,58318333;12,66016667;1
431;3531003;TIONSO;-5,60851667;12,62866667;1
432;3532001;FAMESSASSO;-5,31350000;12,46013333;2
432;3532002;BERENIAKAN;-5,05226000;12,53683000;2
432;3532003;KOUMBRI;-5,35400000;12,45145000;2
433;3533001;BOBOLA ZANGASSO;-4,99325000;12,53736667;3
433;3533002;BOMBALA;-4,99900000;12,46866667;3
433;3533003;DIEBE;-4,97095000;12,61910000;3
433;3533004;DOUBANIANA;-5,02778333;12,61873333;3
433;3533005;GOUANDARA;-5,01586667;12,51541667;3
433;3533006;KARANGASSODENI;-5,02450000;12,45630000;3
433;3533007;NIEGOUANA;-5,04318333;12,47910000;3
433;3533008;NINTIOROSSO;-5,58132000;12,25648000;3
433;3533009;SOGOUASSO;-5,01371667;12,55340000;3
433;3533010;SOUKOSSO;-4,97448333;12,50916667;3
433;3533011;TIONTIERI;-5,05201667;12,52253333;3
433;3533012;SOUGOUMOSSO;-5,70617000;12,29186000;3
434;3534001;ZANGASSO;-5,62418333;12,15855000;4
434;3534002;DJITAMANA;-5,63788333;12,24675000;4
434;3534003;FIENSO;-5,61781667;12,21053333;4
434;3534004;GARE;-5,57945000;12,23863333;4
434;3534005;KIKO;-5,78860000;12,14165000;4
434;3534006;KOLONTO;-5,54506667;12,23253333;4
434;3534007;KOUGOUE;-5,09103000;12,42549000;4
434;3534008;N'TOSSO;-5,63978333;12,07781667;4
434;3534009;SANGABA;-5,54636667;12,18283333;4
434;3534010;TIARAKASSEDOUGO;-5,69015000;12,25496667;4
435;3535001;DEBELA;-5,66818333;12,73093333;5
435;3535002;BARAMANA;-5,60455000;12,79883333;5
435;3535003;SONGUELA;-5,63426667;12,73588333;5
436;3536001;ZEBALA;-5,15791667;12,30888333;6
436;3536002;DIGNAN;-5,05721667;12,34880000;6
436;3536003;FOUKAN;-5,05479000;12,43967000;6
436;3536005;GARASSO;-5,07941667;12,37635000;6
436;3536007;MOURASSO;-5,07505000;12,45289000;6
436;3536008;PAKASSO;-5,09908333;12,48438333;6
436;3536009;YAFOLA;-5,11901667;12,40498333;6
436;3536010;ZASIOLA;-7,92156000;10,57423000;6
501;3601001;YANFOLILA;-8,15935000;11,17731667;1
501;3601002;BALAFINA;-7,88761667;11,06440000;1
501;3601004;BALENA;-7,89968333;11,15486667;1
501;3601005;BARILA;-8,06473333;11,29045000;1
501;3601006;BOGOTAFARA;-8,30290000;11,04331667;1
501;3601007;BOUNOUNKO;-8,03145000;11,18990000;1
501;3601008;DALADA;-8,31028333;11,07083333;1
501;3601009;DIALAFARA;-8,30338333;11,17360000;1
501;3601010;DJEGUENINA;-7,97963333;11,21468333;1
501;3601011;DJELINFING;-8,24995000;11,19018333;1
501;3601012;FALIKO;-8,29256667;11,21376667;1
501;3601013;FOUGAMANA;-8,31308333;11,09930000;1
501;3601014;GOUALAFARA;-8,16471667;11,29991667;1
501;3601015;GOUALALA 2;-8,23366667;11,23055000;1
501;3601016;GOUALALA 3;-8,23880000;11,22241667;1
501;3601017;GOUENSO;-8,08553333;11,28665000;1
501;3601018;KARATOU;-8,22961667;10,93185000;1
501;3601019;KOFOULATIE;-8,09110000;11,24865000;1
501;3601020;KOUROU;-8,08965000;11,05931667;1
501;3601021;LONTOLA;-8,05671667;11,06991667;1
501;3601022;MAGADALA;-7,90035000;11,12528333;1
501;3601024;MALIKILA;-8,21431667;11,04076667;1
501;3601025;MORIFINA;-7,93468333;11,09513333;1
501;3601027;N IAKARAKO;-8,27873333;11,09703333;1
501;3601028;NOUNSAMOUNA;-8,26216667;11,15680000;1
501;3601029;OUASSADA;-8,08975000;11,05656667;1
501;3601030;OUROU OUROU;-8,12810000;11,09295000;1
501;3601032;SANANA;-7,95625000;11,09255000;1
501;3601033;SEKOU;-8,31340000;11,13910000;1
501;3601034;SODALA;-8,13308333;11,34141667;1
501;3601035;SOLONA;-8,22581667;11,13286667;1
501;3601036;TIEOULENA;-7,95078333;11,13086667;1
501;3601038;BADOGO;-8,21443333;11,03258333;1
501;3601039;GOUANSO;-8,12481667;11,26618333;1
502;3602001;KANGARE;-8,19388333;11,64585000;2
502;3602002;DALABA;-8,20006667;11,65016667;2
502;3602003;DALABALA;-8,17958333;11,64291667;2
502;3602005;SANANKORONI;-8,18998333;11,65566667;2
502;3602006;SELINGUE;-8,24311667;11,64331667;2
503;3603001;DOUSSOUDIANA;-7,80618333;11,14920000;3
503;3603002;LAMININA;-7,77400000;11,20198333;3
503;3603003;NIAKONI;-7,80278333;11,18795000;3
503;3603004;N'TOMOGOLA;-7,84481667;11,09280000;3
504;3604001;GUELELINKORO;-8,52126667;11,14808333;4
504;3604002;BARILA;-8,40545000;11,12611667;4
504;3604003;KABAYA;-8,55671667;11,11440000;4
504;3604004;KOMISSANA;-8,61345000;11,06608333;4
504;3604005;SIRADJOUBA;-8,66033333;10,97615000;4
504;3604006;SIRAKORO;-8,64358333;11,01831667;4
504;3604007;TEGUELINDOUGOU;-8,49445000;11,17220000;4
504;3604008;TIENKAN;-8,54065000;11,16658333;4
505;3605001;KOLONI;-7,76161667;11,03903333;5
505;3605002;BEMBOUGOU;-7,83525000;11,06311667;5
505;3605003;BOLOKORO;-7,75368333;11,16790000;5
505;3605004;BOURAKALA;-7,75885000;11,03066667;5
505;3605005;DJINETOUMANINA;-7,80715000;10,95663333;5
505;3605006;GOUANA BOURAKALA;-7,80695000;10,97963333;5
505;3605007;KOMANSALA;-7,74480000;11,12631667;5
505;3605008;LINFRA;-7,77696667;10,95958333;5
505;3605009;NIOMANSALA;-7,76148333;11,02995000;5
505;3605010;TIENI;-7,84163333;11,07355000;5
505;3605011;TOLA;-7,76500000;11,13486667;5
506;3606001;YOROBOUGOULA;-8,00280000;10,91558333;6
506;3606002;BAGADO;-8,00745000;10,94806667;6
506;3606003;BARILA;-8,14816667;10,94471667;6
506;3606004;BEREKO;-8,05513333;10,97681667;6
506;3606005;BERELE;-7,96848333;10,77143333;6
506;3606006;BOGOFARA;-8,15753333;10,95606667;6
506;3606007;DOUGOUFING;-7,90865000;10,76950000;6
506;3606008;FARABA;-7,89426667;10,87745000;6
506;3606009;FERELA;-7,86131667;10,72468333;6
506;3606011;FLABOUGOULA;-8,12790000;10,96163333;6
506;3606012;GANAMERILA;-8,09690000;10,97406667;6
506;3606013;GOUAMA TIEFINA;-8,02690000;10,72520000;6
506;3606014;GOUNA;-7,85568333;10,88760000;6
506;3606015;GUELEKETIGUILA;-7,84138333;10,78920000;6
506;3606016;KANDJIMAMOUROULA;-7,90248333;10,67835000;6
506;3606018;KANDJIRILA;-7,90896667;10,88840000;6
506;3606019;KANIBOUGOULA;-7,79658333;10,78770000;6
506;3606020;KODIARAN;-7,98045000;10,81261667;6
506;3606021;KOKOUN;-7,87228333;10,74243333;6
506;3606022;MADINA DIASSA;-7,73730000;10,82245000;6
506;3606023;MERIGOUELA;-7,86608333;10,74301667;6
506;3606024;MOROLA;-8,07580000;10,94556667;6
506;3606025;NALLA;-8,05141667;10,77261667;6
506;3606027;NIAKO;-7,63415000;10,84523333;6
506;3606028;NIAMOUROULA;-7,82986667;10,73290000;6
506;3606029;NIANAMALE;-8,10160000;10,85698333;6
506;3606030;NIEME;-7,92193333;10,92218333;6
506;3606031;NIOGOUEBOUGOULA;-7,93196667;10,77865000;6
506;3606032;OUARALA;-7,87103333;10,94506667;6
506;3606033;SIRAKORO;-8,06146667;10,81813333;6
506;3606034;TABAKO;-8,00838333;10,98221667;6
506;3606035;THYAN;-7,94305000;10,73406667;6
506;3606036;TOUMANI OULENA;-7,80661667;10,82808333;6
506;3606037;YORONTIENA;-8,00093333;10,87343333;6
506;3606038;ZAMANA;-8,12028333;10,92571667;6
507;3607001;KALANA;-8,19336667;10,78428333;7
507;3607002;BADA;-8,06623333;10,66480000;7
507;3607003;BANDIALA;-8,23898333;10,68293333;7
507;3607004;BEREBOGOLA;-8,21083333;10,61758333;7
507;3607005;DABARAN;-8,10498333;10,69811667;7
507;3607006;DADIOUGOUBALA;-8,20246667;10,67590000;7
507;3607007;DALAGOUE;-8,24348333;10,72121667;7
507;3607008;DANGOUE;-8,10660000;10,56168333;7
507;3607009;DAOLILA;-8,24198333;10,75693333;7
507;3607010;DIABALA;-8,14956667;10,80013333;7
507;3607011;DIANSIRALA;-8,21280000;10,57333333;7
507;3607012;FABOULA;-8,21661667;10,82713333;7
507;3607013;HADJILA;-8,18070000;10,54923333;7
507;3607014;HADJILAMININA;-8,25700000;10,66848333;7
507;3607015;KALAKO;-8,14701667;10,81230000;7
507;3607016;KONFRA;-8,21488333;10,49493333;7
507;3607017;KOSSIALA;-8,23656667;10,60141667;7
507;3607018;KOUMBALA;-8,19926667;10,71223333;7
507;3607019;LEBA;-8,21285000;10,51950000;7
507;3607020;MANDEBALA;-8,25470000;10,69263333;7
507;3607021;NENEDIANA;-8,09830000;10,48780000;7
507;3607023;NIESSOUMALA;-8,20823333;10,60030000;7
507;3607024;NOUNFRA;-8,22070000;10,86993333;7
507;3607025;SADIOUROULA;-8,22785000;10,63221667;7
507;3607026;SALALA;-8,20901667;10,56018333;7
507;3607027;SAMERILA;-8,26358333;10,60868333;7
507;3607028;SOLOMANINA;-8,20295000;10,70341667;7
507;3607029;TENINTOUMANINA;-8,14135000;10,65970000;7
507;3607030;ZAMBALA;-8,19925000;10,59778333;7
508;3608001;FILAMANA;-7,92814000;10,61965000;8
508;3608002;BASSIDIEDJING;-7,94537000;10,48000000;8
508;3608003;DALAKAN;-8,17179900;11,11700000;8
508;3608004;DAOUNABERE;-7,87402000;10,39876000;8
508;3608005;DIANGOUEMERILA;-8,08788000;10,46663000;8
508;3608006;DINSO BELEDA;-8,08193000;10,48733000;8
508;3608007;DINSO MADINA;-7,98269000;10,63836000;8
508;3608008;DINSOKORO;-8,08372900;10,46139000;8
508;3608009;FARABALA;-7,95409000;10,50029000;8
508;3608010;KANGOUESSAMALA;-7,92676000;10,41242000;8
508;3608011;KONIKO;-7,78548000;10,32334000;8
508;3608012;KOUROULAMINI;-7,94639000;10,47075000;8
508;3608013;MOGOYAFARA;-8,07696900;10,40295000;8
508;3608014;OURODJI;-7,85544000;10,24714000;8
508;3608015;SANDOUGOULA;-7,94448000;10,56015000;8
508;3608016;SANGAREDJING;-8,36642000;11,41491000;8
509;3609001;BAMBALA;-8,31195000;11,40111667;9
