id_com;name_com;id_cercle
1;TENINDOUGOU;13
1;TENINDOUGOU;13
2;WACORO;13
2;WACORO;13
2;WACORO;13
2;WACORO;13
2;WACORO;13
2;WACORO;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
3;ZAN COULIBALY;13
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
1;MINIDIAN;14
2;BALAN BAKAMA;14
2;BALAN BAKAMA;14
2;BALAN BAKAMA;14
2;BALAN BAKAMA;14
2;BALAN BAKAMA;14
2;BALAN BAKAMA;14
3;BENKADI;14
3;BENKADI;14
3;BENKADI;14
3;BENKADI;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
4;KANIOGO;14
5;KARAN;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
6;MARAMANDOUGOU;14
7;NARENA;14
7;NARENA;14
7;NARENA;14
7;NARENA;14
7;NARENA;14
7;NARENA;14
8;NOUGA;14
8;NOUGA;14
8;NOUGA;14
8;NOUGA;14
8;NOUGA;14
8;NOUGA;14
9;SELEFOUGOU;14
9;SELEFOUGOU;14
9;SELEFOUGOU;14
9;SELEFOUGOU;14
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
1;KATI COMMUNE;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
2;BAGUINEDA-CAMP;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
3;BANCOUMANA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
4;BOSSOFALA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
5;BOUGOULA;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
6;DABAN;15
7;DIAGO;15
7;DIAGO;15
7;DIAGO;15
7;DIAGO;15
7;DIAGO;15
7;DIAGO;15
7;DIAGO;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
8;DIALAKOROBA;15
9;DIALAKORODJI;15
9;DIALAKORODJI;15
9;DIALAKORODJI;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
0;DIEDOUGOU;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
1;DIO-GARE;15
2;DOGODOUMAN;15
2;DOGODOUMAN;15
2;DOGODOUMAN;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
3;DOMBILA;15
4;DOUBABOUGOU;15
4;DOUBABOUGOU;15
4;DOUBABOUGOU;15
4;DOUBABOUGOU;15
4;DOUBABOUGOU;15
4;DOUBABOUGOU;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
5;FARABA;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
6;KALABANCORO;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
7;KALIFABOUGOU;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
8;KAMBILA;15
9;KOUROUBA;15
9;KOUROUBA;15
9;KOUROUBA;15
9;KOUROUBA;15
9;KOUROUBA;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
0;MANDE;15
1;MORIBABOUGOU;15
1;MORIBABOUGOU;15
1;MORIBABOUGOU;15
1;MORIBABOUGOU;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
2;MOUNTOUGOULA;15
3;N'GABACORO;15
3;N'GABACORO;15
3;N'GABACORO;15
3;N'GABACORO;15
3;N'GABACORO;15
3;N'GABACORO;15
3;N'GABACORO;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
4;N'GOURABA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
5;N'TJIBA;15
6;NIAGADINA;15
6;NIAGADINA;15
6;NIAGADINA;15
6;NIAGADINA;15
6;NIAGADINA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
7;NIOUMAMAKANA;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
8;OUELESSEBOUGOU;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
9;SAFO;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
0;SANANKORO DJITOUMOU;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
1;SANANKOROBA;15
2;SANGAREBOUGOU;15
2;SANGAREBOUGOU;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
3;SIBY;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
4;SOBRA;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
5;TIAKADOUGOU DIALAKORO;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
6;TIELE;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
7;YELEKEBOUGOU;15
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
1;KOLOKANI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
2;DIDIENI;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
3;GUIHOYO;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
4;MASSANTOLA;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
5;NONKON;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
6;NOSSOMBOUGOU;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
7;OUOLODO;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
8;SAGABALA;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
9;SEBECORO I;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
0;TIORIBOUGOU;16
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
1;NARA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
2;ALLAHINA;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
3;DABO;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
4;DILLY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
5;DOGOFRY;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
6;FALLOU;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
7;GUENEIBE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
8;GUIRE;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
9;KORONGA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
0;NIAMANA;17
1;OUAGADOU;17
1;OUAGADOU;17
1;OUAGADOU;17
1;OUAGADOU;17
1;OUAGADOU;17
1;OUAGADOU;17
1;OUAGADOU;17
1;SIKASSO COMMUNE;21
1;SIKASSO COMMUNE;21
1;SIKASSO COMMUNE;21
1;SIKASSO COMMUNE;21
1;SIKASSO COMMUNE;21
1;SIKASSO COMMUNE;21
